,xcoord,ycoord
437,-1261.2870179874283,-557.4456717901581
438,306.8433725228041,-537.7005042399076
439,313.2021101157656,150.7841914883972
440,-542.1156809771967,368.1289632857092
441,-740.5737419322303,-234.16184268490622
442,230.689765168608,-775.4449483562564
443,921.0577396929775,814.7389866023557
444,692.1868961767183,-2.713006275046665
445,264.2045887939296,-1226.898018907021
446,-434.59325548453836,131.71088619475677
447,207.2391493936452,530.796433903953
448,698.5240621099248,-828.9581468538166
449,-1089.7492306352226,976.9335778028602
450,-1266.5352893077254,621.4470016259485
451,-1201.9073152007422,-897.7293988767052
452,1078.0302851502254,552.0951965830782
453,129.39228581049167,-1249.5887683872577
454,189.62031539248184,1184.485671011951
455,1025.699620617305,593.1559401165553
456,374.6192476957707,430.2373910554308
457,-374.9025351864844,1051.7612134358474
458,-169.16735745272504,-926.6241927051224
459,-982.4261528282562,-130.4732836493133
460,-703.9419722912742,845.6906105745711
461,506.61981810650514,-178.72345896919438
462,823.0937072824936,-359.50427256062665
463,-85.28578930624985,369.1293901475104
464,-1483.8993263153443,-134.47811151132393
465,-502.7363471673761,-111.70983256820308
466,750.368132120984,56.98973833633424
467,1092.4558126172715,-946.0575417615422
468,502.748076293914,925.5664753073748
469,-155.19655404759877,-530.0101499332026
470,-452.87272777960493,827.8866596800797
471,398.7554617213571,314.96116953952406
472,513.7179853613745,429.495176977601
473,299.5578972985955,-172.95461232231972
474,-52.21560119743075,1002.5450346931917
475,-1198.4913480535618,-632.2733796992769
476,26.140165378778192,-1168.8188786348348
477,-265.1793990651509,1154.8272378377187
478,639.4808972283956,-201.07230466759773
479,-861.5885040053869,183.44007709625959
480,-1338.3925044841508,-369.219231428077
481,278.9996942088818,-349.38848050811544
482,-930.7199692091907,-1054.7236952911649
483,-785.6963161782784,-693.6144056378981
484,-59.45428245215316,1396.837641743719
485,-477.0605910154118,710.5617534303134
486,-867.7018542982441,14.798447234626988
487,-1272.8451847494678,308.2338831012048
488,437.1043473829765,-1281.45857727044
489,603.485524663991,-401.4854236340456
490,1418.1095836046818,-464.2909539311542
491,-413.96218219691576,-102.29933396494226
492,61.55882623764749,390.38551232551765
493,-561.5528372889077,1026.8735465796658
494,-1191.6676021730104,-461.9418471018898
495,1017.417824551233,1067.7999690638553
496,-931.2937566278375,-211.6037495410718
497,37.77332774243778,237.7725007048585
498,602.483856864019,1010.3296348860256
499,586.7733903210606,555.2912869649832
500,-2.4407549759970197,-993.0415731352592
501,-977.3437702315596,-368.12525035715
502,129.71461599804715,-358.80043141712014
503,-54.30942778161547,-1058.4890631092806
504,-902.7820337356882,-362.402844818718
505,1175.9495470597276,-503.26362242392463
506,789.641101652141,-937.277456757129
507,533.4086445978312,357.51505521895956
508,-568.3379344392141,385.4703759373184
509,-608.3073733663231,456.70861550350696
510,580.893703353461,240.1076759686652
511,140.75826701199466,1220.6553366188416
512,1500.0244126175717,-19.02260215084502
513,634.7646226243629,-1052.8548398819075
514,-378.80765492500547,1129.1808514470931
515,644.4409991060484,719.8646442282852
516,-399.33120993493594,750.6190559372468
517,-172.95214208704974,-1457.92038381557
518,1346.5214809283764,-632.9695241851699
519,242.7798890558913,-1050.7387292701865
520,524.4387288240412,-620.3495570519584
521,16.44935182543264,1338.9314841631517
522,-539.8548743875705,31.08238897806916
523,-883.6208716183737,1002.1282656601992
524,-248.66920850681078,1356.1243278186114
525,333.1211556939107,406.2255196533024
526,1210.5919227146583,851.2674351737024
527,777.3940712397385,1285.1294297146878
528,-1175.8583668207245,894.2113570391001
529,1009.8067687630664,-313.2238736680288
530,-698.0729870344205,-259.7755839474003
531,-729.3590105074188,896.512398625259
532,911.1370520845222,332.2334738013782
533,-164.550989094129,665.2137936844922
534,-18.309808832510917,-986.4306208640985
535,421.0936472693358,-1163.0694583954455
536,394.4141242978303,-37.43079886016323
537,85.82294695316587,861.7312854799286
538,-167.46748148965005,96.02172991620995
539,1305.7554840325975,-9.158203375530958
540,-253.52295061862918,-1194.1387185039316
541,-329.2554943563852,173.77035691508624
542,-783.3948070083792,-1269.085154617607
543,160.12289064039598,151.8334191384295
544,-868.5708594490801,-762.7578703799154
545,681.1866282151074,1156.5680250937123
546,1294.0570710859279,328.48187832336475
547,-83.34430525408577,-258.91596237322165
548,1050.4771983000335,-1010.584919484229
549,-206.06929794719105,-1456.2469864113068
550,41.35404613212996,1137.887164481711
551,185.71863671622611,-1044.0183670362533
552,-140.28519069246775,289.15682265934004
553,-1075.1173574765462,-297.59792350935254
554,256.3036066703507,-939.9088989608709
555,-254.1810596751083,1318.7585443122387
556,-938.1137769904245,-131.2946603226689
557,-1132.0878012582841,-520.5691428504575
558,445.10433011248614,-171.46225831763118
559,146.10651512407023,521.877402151868
560,146.73474970972399,537.7814966069614
561,243.3576084708374,-206.49217402546032
562,146.56783163282742,1104.4588524818955
563,-1122.5550006902433,-745.2079792801209
564,998.8353490074538,609.8052843730827
565,229.25620101564314,1124.582627823147
566,-34.838128052894,-1262.4653115690437
567,357.33818023578004,-805.9925431373922
568,-647.2456615818714,643.6755335170016
569,-821.9332045865831,-147.74160135023013
570,-1211.108438281972,-370.4899672059716
571,-596.1201874627398,-7.430004576448281
572,-166.65208374522237,-13.234712588464701
573,657.4698051083669,-970.4427585258771
574,-617.3252811450366,1339.4022898082014
575,-1065.65226660472,-489.2347301583244
